q,alpha,regime,N,count,variance_f,normalized_variance_f,excess_f,excess_f_low95,excess_f_high95,excess_g,wick,rhat_f,rhat_f_squared,ess_f,ess_f_fourth,q_mean_energy,q_variance_energy
2,1.75,localized,32,24000,19.717114139039385,0.04579635238567654,0.02626760768390124,-0.03295859640199541,0.08880634159664615,0.023646956151698983,-0.008987356217666024,1.0001710219071385,1,19645.156291806034,23274.135866271434,0.9975149209338703,0.9831002514619744
2,1.75,localized,64,24000,67.02069556074694,0.04628006670980793,0.04570849236931229,-0.012013118752073646,0.11137647575485245,-0.017977481222416714,-0.011043809057274348,1.000155758670157,1,18587.581913421804,21586.492156080196,0.9983133747426095,0.9957998081976616
2,1.75,localized,128,24000,224.10129395009946,0.04600731805086855,0.052272114200544006,-0.010218740816454418,0.11736643239872617,-0.014648192702899188,0.017475624085029427,1,1.00010357990128,16258.9966556596,22187.32859541064,0.998814622181099,0.9945689264353095
2,1.75,localized,256,24000,737.7586967410845,0.045029217330388456,-0.07146582891974029,-0.11987465579897026,-0.019463644471985463,-0.03154973428507679,0.013914269180025009,1.0003848602414456,1.000077116168299,15185.661631832147,21348.829723007417,1.0005867476364096,1.001033272551499
2,1.75,localized,512,24000,2498.1032645228365,0.04533023340121584,0.04893259717858989,-0.007669476862555547,0.1051316500000283,0.02094489001065991,0.007209427021860795,1.000121556478882,1.000343501753062,14489.230852550876,21001.49873160796,0.999921286589607,0.9795799742807787
2,2,lower-critical,32,24000,49.88549112740507,0.04871629992910651,0.007325020273963645,-0.06586183750468638,0.07558863942090462,0.03423848923826478,0.004827384871507162,1,1.00003735870306,17156.929228549026,21271.359051868883,0.9982346616690341,1.0074833763720044
2,2,lower-critical,64,24000,196.98603744279578,0.04809229429755756,0.008667062665705938,-0.04918894947391629,0.07683278943787727,0.09507545985754273,0.02062358872399897,1,1,14479.406414576517,21057.749712986944,0.9998969809193056,1.0062528590876099
2,2,lower-critical,128,24000,779.4039092777213,0.04757103938462654,0.03159481054048552,-0.03546194767528019,0.09812334710504454,0.032692062796292554,0.004710202216406135,1.0001133866883376,1.0002454025702519,11612.492476656065,20280.810634397843,1.0008077507846378,1.0264717624608448
2,2,lower-critical,256,24000,3152.605342132916,0.04810493991291681,0.0207579405087559,-0.03204319091608239,0.07930645678315681,-0.046049760562798525,0.008890624044027701,1.0001804424107341,1.0000567321987064,9726.218658531081,18894.70438705509,1.0005653693765066,0.9963767535113368
2,2,lower-critical,512,24000,12544.778471000578,0.047854532131197274,0.055521454705973916,-0.02471827449093355,0.14621644963533934,-0.03616471762839035,-0.006073639452394061,1.0007361482810977,1.0000131636103948,6816.301635958318,17849.15125285079,0.9999123216786582,0.9981297952949579
2,2.5,rough-mid,32,24000,222.60948416743668,0.03842985249297703,-0.005816736879551421,-0.07009015659257607,0.06285328801868484,-0.004798362953192914,0.007409613684461935,1.0002264886806327,1.000106739687225,10000.893647169352,18234.63268167471,0.9972511760528822,0.9951366510966695
2,2.5,rough-mid,64,24000,1223.074741926513,0.03732527898945657,-0.03453988522407325,-0.09153178615612702,0.02519769076653755,-0.04854442230203837,-0.0009136475472772702,1,1,5880.3351597865785,15255.238321955583,1.0003578087611065,1.013509488629537
2,2.5,rough-mid,128,24000,6634.04879510236,0.03578934394637545,-0.02147951891183597,-0.07797827387698268,0.040222693716451575,0.049195096816873285,0.005384982738164562,1.0006124556906735,1.0003771873919605,3822.8562176060714,12447.469091301547,0.9996700451258856,0.9940653342569551
2,2.5,rough-mid,256,24000,36793.58726003888,0.03508909917835129,0.03342479375925489,-0.03236765552375785,0.09694922662373007,-0.08367119654200605,0.0013411959086031629,1.0026014067561713,1.0005002539435026,2024.965720193617,8806.939952576597,1.0004548683327905,1.0073658596884505
2,2.5,rough-mid,512,24000,199654.59412001361,0.033659247731521,-0.04654063300980482,-0.11544780167442108,0.032159708708711224,0.018580628958406287,0.001662283972654429,1.0012950519069206,1.0003747062434623,1426.2883316182376,9190.212218772529,0.9998504510454143,0.9975798638194571
2,2.8,rough-high,32,24000,442.67494239802124,0.027018734277223,0.036028734892909586,-0.014752869073030857,0.08417447207829715,-0.0007517293359056154,0.032004113317836716,1.000077235105785,1.0003540061444343,6422.843734269589,14744.434532242147,0.9988761971320945,1.008586221382489
2,2.8,rough-high,64,24000,2696.9578274636337,0.023635795745116085,0.004457926862892148,-0.06658420424463728,0.0785813481422031,-0.09275307683667222,0.013331579943507994,1.0004187400660396,1.0000675369055445,3847.1880416937784,10745.981858043939,0.9989178805077567,0.986584034277658
2,2.8,rough-high,128,24000,17900.51805859413,0.022525668320892363,-0.0015660414388900534,-0.07860651140473042,0.08308362375169033,-0.007621074232605718,0.0011861148950161422,1.0021366754686594,1.0006885422004081,1934.89215289265,8740.657106379233,1.0000975082242225,0.9894073236528179
2,2.8,rough-high,256,24000,116015.31533649474,0.020962516716057433,0.10385364054607615,-0.0014888446521328462,0.2095891551801139,0.0035061662884041667,-0.015455626309844383,1.007675779189066,1.0006301750291628,951.1917490135888,4757.833898520817,1.0012754957815642,0.9983623053684122
2,2.8,rough-high,512,24000,770389.8077706135,0.01998732331729832,-0.03954079429261759,-0.1394459978574807,0.05712887123896112,-0.06121296109370089,-0.00446385243761893,1.0067653471127742,1.0020391366940906,511.25150287549457,3295.840241620095,0.9999732364877708,1.0071510859639117
2,3,upper-critical,32,24000,623.5805748750543,0.06595353963113305,-0.03539466757987464,-0.08921324403507458,0.018770845339437976,0.029190894005446832,-0.007048882846365343,1.0002498485238425,1.0004448111819557,5590.144072174726,12948.362480317035,1.0011242356785934,0.9805301541924113
2,3,upper-critical,64,24000,4223.858278026811,0.06701100440595403,0.0048288829508518205,-0.08043045025690407,0.08481605896740567,0.02104669999632769,0.014873711260183506,1.0018875171926718,1.000242241388343,2835.3066586148816,9475.0320623911,0.9988134747947301,1.0019961582523162
2,3,upper-critical,128,24000,27906.205552601896,0.06456458754176427,-0.04319689951245209,-0.0981736169104876,0.011675627363745876,-0.03541652240414006,-0.008558083129537673,1.0012184104880362,1.0009786406766468,1677.4167961111261,6710.743569777147,1.0009426665423344,1.0074045664615563
2,3,upper-critical,256,24000,204428.86582558896,0.06756748770335881,0.02113551942717251,-0.07226927558334625,0.1258591150167804,-0.023340505904635656,-0.012437841636300758,1.0074049339725042,1.0009373116354028,514.78869490834,5421.876523577861,1.000367391236146,0.99957125981172
2,3,upper-critical,512,24000,1476375.3305918428,0.06862065628641793,-0.02226952701923368,-0.11152531218163036,0.06966403478884589,0.00022538996035281755,-0.01410446135971826,1.005951596425134,1.002169047611493,337.93661440132837,3500.007393077234,0.9997946079201459,0.9823698847887186
2,3.15,near-diffusive,32,24000,788.5633714076362,0.02406504429344592,-0.03752136356893976,-0.09725045391153973,0.0248560580713895,-0.004370539435767373,0.0028790361115908036,1.0006060976994195,1.0000977158474742,4695.25560480539,11893.116784406155,1.00211020889628,1.0054608370062506
2,3.15,near-diffusive,64,24000,5531.429961106503,0.021100730747629175,-0.043467720031190815,-0.10375889325740843,0.019814793549417262,0.10806001666275344,0.01788244887501373,1.0002297373692823,1.0002103943605134,2404.0340692179366,8443.432436052946,1.0000372722992348,0.9919704797649969
2,3.15,near-diffusive,128,24000,39376.818856023994,0.018776330402385705,0.0064816691220026534,-0.10586865275717908,0.12048448211028161,0.041923785450776574,-0.0006336291312288846,1.0015632839652706,1.000864244316854,1055.973357616064,5558.805585934208,0.9990552961668596,1.0010104572682998
2,3.15,near-diffusive,256,24000,300461.5603896507,0.017908904575684708,0.011111635400534947,-0.08324585552750838,0.09921909646468326,0.024197544570062846,-0.0292318492764883,1.0031436187559564,1.0016534074223045,523.0274900948746,3978.361059281055,1.000159128525418,1.0019037067795062
2,3.15,near-diffusive,512,24000,2034217.9364992655,0.015156104687595852,-0.018117533124975882,-0.09456902946330385,0.050843097357555385,-0.016694328878415376,0.0062103302232178,1.0031129349913974,1.0035176853504029,294.9113716044152,2421.1807485979675,1.0000960889876194,0.9888939350436301
2,3.5,diffusive,32,24000,1152.1106479449718,0.03515962670730504,-0.051807557395101345,-0.12571726977212871,0.022431259094778576,-0.04876527749511661,0.01335849809131657,1.0011373818121323,1,3541.7052368066097,11290.11949008609,1.00039439440801,1.0053053791950521
2,3.5,diffusive,64,24000,8201.635330100537,0.03128675586738791,-0.01191289647501348,-0.09718090209614084,0.06478327936798436,0.026426541966698913,-0.003931929359836101,1.0007864156478328,1.0007414534443888,1983.1523580536987,7231.507702249672,1.000362793468104,0.9994872687392373
2,3.5,diffusive,128,24000,66169.88021510887,0.031552257640413695,0.005781027607614675,-0.08606410031280261,0.09145813682967573,-0.010993689402530649,-0.0038194864975429916,1.000092383827536,1,10533.581290354643,11858.289391262428,1.0017540032523042,1.001542513593347
2,3.5,diffusive,256,24000,498844.9182693585,0.029733474151453883,-0.005931662722976849,-0.07215809950423926,0.06519256875657417,0.009218917172285401,0.014529114539922958,1.0000600749477022,1.000511966735768,10517.623568707699,11843.230026648938,0.9996162272255499,1.014470753218899
2,3.5,diffusive,512,24000,3991956.97313963,0.029742397167828897,-0.04474967786198114,-0.13228479174167268,0.044268042285369125,0.010750049052176802,0.01665789979867293,1.000251303312457,1.0003358856963043,8781.476779858964,10674.58333309437,1.0002683227206859,1.013180227451479
