date_reported,data_type_id,location_id,covid_measure_id,mean,upper,lower,dt_mean,dt_upper,dt_lower,data_class_id
8/21/2020,2,145,13,0.708147471,-9999,-9999,9/9/9999,9/9/9999,9/9/9999,1
8/22/2020,2,145,13,0.708366424,-9999,-9999,9/9/9999,9/9/9999,9/9/9999,1
8/23/2020,2,145,13,0.708555148,-9999,-9999,9/9/9999,9/9/9999,9/9/9999,1
8/24/2020,2,145,13,0.70884441,-9999,-9999,9/9/9999,9/9/9999,9/9/9999,1
8/25/2020,2,145,13,0.709135033,-9999,-9999,9/9/9999,9/9/9999,9/9/9999,1
8/26/2020,2,145,13,0.709483033,-9999,-9999,9/9/9999,9/9/9999,9/9/9999,1
8/27/2020,2,145,13,0.709881047,-9999,-9999,9/9/9999,9/9/9999,9/9/9999,1
8/28/2020,2,145,13,0.704608902,-9999,-9999,9/9/9999,9/9/9999,9/9/9999,1
8/29/2020,2,145,13,0.699419159,-9999,-9999,9/9/9999,9/9/9999,9/9/9999,1
8/30/2020,2,145,13,0.694177975,-9999,-9999,9/9/9999,9/9/9999,9/9/9999,1
8/31/2020,2,145,13,0.685538723,-9999,-9999,9/9/9999,9/9/9999,9/9/9999,1
9/1/2020,2,145,13,0.676854371,-9999,-9999,9/9/9999,9/9/9999,9/9/9999,1
9/2/2020,2,145,13,0.668111986,-9999,-9999,9/9/9999,9/9/9999,9/9/9999,1
9/3/2020,2,145,13,0.664960062,-9999,-9999,9/9/9999,9/9/9999,9/9/9999,1
9/4/2020,2,145,13,0.661763422,-9999,-9999,9/9/9999,9/9/9999,9/9/9999,1
9/5/2020,2,145,13,0.658587719,-9999,-9999,9/9/9999,9/9/9999,9/9/9999,1
9/6/2020,2,145,13,0.655344675,-9999,-9999,9/9/9999,9/9/9999,9/9/9999,1
9/7/2020,2,145,13,0.65211328,-9999,-9999,9/9/9999,9/9/9999,9/9/9999,1
9/8/2020,2,145,13,0.648841915,-9999,-9999,9/9/9999,9/9/9999,9/9/9999,1
9/9/2020,2,145,13,0.645556912,-9999,-9999,9/9/9999,9/9/9999,9/9/9999,1
9/10/2020,2,145,13,0.642287227,-9999,-9999,9/9/9999,9/9/9999,9/9/9999,1
9/11/2020,2,145,13,0.638941074,-9999,-9999,9/9/9999,9/9/9999,9/9/9999,1
9/12/2020,2,145,13,0.635571055,-9999,-9999,9/9/9999,9/9/9999,9/9/9999,1
9/13/2020,2,145,13,0.635571055,-9999,-9999,9/9/9999,9/9/9999,9/9/9999,1
9/14/2020,2,145,13,0.635571055,-9999,-9999,9/9/9999,9/9/9999,9/9/9999,1
9/15/2020,2,145,13,0.635571055,-9999,-9999,9/9/9999,9/9/9999,9/9/9999,1
9/16/2020,2,145,13,0.635571055,-9999,-9999,9/9/9999,9/9/9999,9/9/9999,1
9/17/2020,2,145,13,0.635571055,-9999,-9999,9/9/9999,9/9/9999,9/9/9999,1
9/18/2020,2,145,13,0.635571055,-9999,-9999,9/9/9999,9/9/9999,9/9/9999,1
9/19/2020,2,145,13,0.635571055,-9999,-9999,9/9/9999,9/9/9999,9/9/9999,1
9/20/2020,2,145,13,0.635571055,-9999,-9999,9/9/9999,9/9/9999,9/9/9999,1
9/21/2020,2,145,13,0.635571055,-9999,-9999,9/9/9999,9/9/9999,9/9/9999,1
6/2/2020,2,145,14,-9999,-9999,-9999,6/10/2020,8/27/2020,5/25/2020,2
2/7/2020,1,145,19,0.968206657,NA,NA,9/9/9999,9/9/9999,9/9/9999,1
2/8/2020,1,145,19,0.85625547,NA,NA,9/9/9999,9/9/9999,9/9/9999,1
2/9/2020,1,145,19,0.744072666,NA,NA,9/9/9999,9/9/9999,9/9/9999,1
2/10/2020,1,145,19,0.632974793,NA,NA,9/9/9999,9/9/9999,9/9/9999,1
2/11/2020,1,145,19,0.526568225,NA,NA,9/9/9999,9/9/9999,9/9/9999,1
2/12/2020,1,145,19,0.430214819,NA,NA,9/9/9999,9/9/9999,9/9/9999,1
2/13/2020,1,145,19,0.348499875,NA,NA,9/9/9999,9/9/9999,9/9/9999,1
2/14/2020,1,145,19,0.283232801,NA,NA,9/9/9999,9/9/9999,9/9/9999,1
2/15/2020,1,145,19,0.233386751,NA,NA,9/9/9999,9/9/9999,9/9/9999,1
2/16/2020,1,145,19,0.196412821,NA,NA,9/9/9999,9/9/9999,9/9/9999,1
2/17/2020,1,145,19,0.169697714,NA,NA,9/9/9999,9/9/9999,9/9/9999,1
2/18/2020,1,145,19,0.151434585,NA,NA,9/9/9999,9/9/9999,9/9/9999,1
2/19/2020,1,145,19,0.140823774,NA,NA,9/9/9999,9/9/9999,9/9/9999,1
2/20/2020,1,145,19,8.414950009,NA,NA,9/9/9999,9/9/9999,9/9/9999,1
2/21/2020,1,145,19,10.21160019,NA,NA,9/9/9999,9/9/9999,9/9/9999,1
2/22/2020,1,145,19,12.83655011,NA,NA,9/9/9999,9/9/9999,9/9/9999,1
2/23/2020,1,145,19,16.33198338,NA,NA,9/9/9999,9/9/9999,9/9/9999,1
2/24/2020,1,145,19,140.93502,NA,NA,9/9/9999,9/9/9999,9/9/9999,1
2/25/2020,1,145,19,176.1195382,NA,NA,9/9/9999,9/9/9999,9/9/9999,1
2/26/2020,1,145,19,227.7678255,NA,NA,9/9/9999,9/9/9999,9/9/9999,1
2/27/2020,1,145,19,297.5606604,NA,NA,9/9/9999,9/9/9999,9/9/9999,1
2/28/2020,1,145,19,383.7600668,NA,NA,9/9/9999,9/9/9999,9/9/9999,1
2/29/2020,1,145,19,409.3539315,NA,NA,9/9/9999,9/9/9999,9/9/9999,1
3/1/2020,1,145,19,490.7829845,NA,NA,9/9/9999,9/9/9999,9/9/9999,1
3/2/2020,1,145,19,461.5570099,NA,NA,9/9/9999,9/9/9999,9/9/9999,1
3/3/2020,1,145,19,522.8657798,NA,NA,9/9/9999,9/9/9999,9/9/9999,1
3/4/2020,1,145,19,484.5560838,NA,NA,9/9/9999,9/9/9999,9/9/9999,1
3/5/2020,1,145,19,531.6926077,NA,NA,9/9/9999,9/9/9999,9/9/9999,1
3/6/2020,1,145,19,577.8704753,NA,NA,9/9/9999,9/9/9999,9/9/9999,1
3/7/2020,1,145,19,622.8728185,NA,NA,9/9/9999,9/9/9999,9/9/9999,1
3/8/2020,1,145,19,666.0236948,NA,NA,9/9/9999,9/9/9999,9/9/9999,1
3/9/2020,1,145,19,706.9150803,NA,NA,9/9/9999,9/9/9999,9/9/9999,1
3/10/2020,1,145,19,746.0777864,NA,NA,9/9/9999,9/9/9999,9/9/9999,1
3/11/2020,1,145,19,785.3457129,NA,NA,9/9/9999,9/9/9999,9/9/9999,1
3/12/2020,1,145,19,715.3762858,NA,NA,9/9/9999,9/9/9999,9/9/9999,1
3/13/2020,1,145,19,759.3356118,NA,NA,9/9/9999,9/9/9999,9/9/9999,1
3/14/2020,1,145,19,814.3409851,NA,NA,9/9/9999,9/9/9999,9/9/9999,1
3/15/2020,1,145,19,884.479841,NA,NA,9/9/9999,9/9/9999,9/9/9999,1
3/16/2020,1,145,19,972.8539792,NA,NA,9/9/9999,9/9/9999,9/9/9999,1
3/17/2020,1,145,19,1080.266737,NA,NA,9/9/9999,9/9/9999,9/9/9999,1
3/18/2020,1,145,19,1203.569871,NA,NA,9/9/9999,9/9/9999,9/9/9999,1
3/19/2020,1,145,19,1334.352863,NA,NA,9/9/9999,9/9/9999,9/9/9999,1
3/20/2020,1,145,19,1459.218239,NA,NA,9/9/9999,9/9/9999,9/9/9999,1
3/21/2020,1,145,19,1562.623692,NA,NA,9/9/9999,9/9/9999,9/9/9999,1
3/22/2020,1,145,19,1631.916833,NA,NA,9/9/9999,9/9/9999,9/9/9999,1
3/23/2020,1,145,19,1662.300904,NA,NA,9/9/9999,9/9/9999,9/9/9999,1
3/24/2020,1,145,19,1658.830286,NA,NA,9/9/9999,9/9/9999,9/9/9999,1
3/25/2020,1,145,19,1634.190784,NA,NA,9/9/9999,9/9/9999,9/9/9999,1
3/26/2020,1,145,19,1603.883943,NA,NA,9/9/9999,9/9/9999,9/9/9999,1
3/27/2020,1,145,19,1581.7058,NA,NA,9/9/9999,9/9/9999,9/9/9999,1
3/28/2020,1,145,19,1577.33384,NA,NA,9/9/9999,9/9/9999,9/9/9999,1
3/29/2020,1,145,19,1595.912456,NA,NA,9/9/9999,9/9/9999,9/9/9999,1
3/30/2020,1,145,19,1638.591327,NA,NA,9/9/9999,9/9/9999,9/9/9999,1
3/31/2020,1,145,19,1703.123863,NA,NA,9/9/9999,9/9/9999,9/9/9999,1
4/1/2020,1,145,19,1784.304233,NA,NA,9/9/9999,9/9/9999,9/9/9999,1
4/2/2020,1,145,19,1874.509184,NA,NA,9/9/9999,9/9/9999,9/9/9999,1
4/3/2020,1,145,19,1964.7458,NA,NA,9/9/9999,9/9/9999,9/9/9999,1
4/4/2020,1,145,19,2046.298616,NA,NA,9/9/9999,9/9/9999,9/9/9999,1
4/5/2020,1,145,19,2112.638956,NA,NA,9/9/9999,9/9/9999,9/9/9999,1
4/6/2020,1,145,19,2160.908593,NA,NA,9/9/9999,9/9/9999,9/9/9999,1
4/7/2020,1,145,19,2192.34762,NA,NA,9/9/9999,9/9/9999,9/9/9999,1
4/8/2020,1,145,19,2211.472056,NA,NA,9/9/9999,9/9/9999,9/9/9999,1
4/9/2020,1,145,19,2224.442267,NA,NA,9/9/9999,9/9/9999,9/9/9999,1
4/10/2020,1,145,19,2237.354334,NA,NA,9/9/9999,9/9/9999,9/9/9999,1
4/11/2020,1,145,19,2255.026777,NA,NA,9/9/9999,9/9/9999,9/9/9999,1
4/12/2020,1,145,19,2280.436376,NA,NA,9/9/9999,9/9/9999,9/9/9999,1
4/13/2020,1,145,19,2314.686307,NA,NA,9/9/9999,9/9/9999,9/9/9999,1
4/14/2020,1,145,19,2357.315172,NA,NA,9/9/9999,9/9/9999,9/9/9999,1
4/15/2020,1,145,19,2406.821174,NA,NA,9/9/9999,9/9/9999,9/9/9999,1
4/16/2020,1,145,19,2461.2943,NA,NA,9/9/9999,9/9/9999,9/9/9999,1
4/17/2020,1,145,19,2519.01447,NA,NA,9/9/9999,9/9/9999,9/9/9999,1
4/18/2020,1,145,19,2578.832392,NA,NA,9/9/9999,9/9/9999,9/9/9999,1
4/19/2020,1,145,19,2640.22824,NA,NA,9/9/9999,9/9/9999,9/9/9999,1
4/20/2020,1,145,19,2703.091533,NA,NA,9/9/9999,9/9/9999,9/9/9999,1
4/21/2020,1,145,19,2767.381695,NA,NA,9/9/9999,9/9/9999,9/9/9999,1
4/22/2020,1,145,19,2832.831152,NA,NA,9/9/9999,9/9/9999,9/9/9999,1
4/23/2020,1,145,19,2898.793032,NA,NA,9/9/9999,9/9/9999,9/9/9999,1
4/24/2020,1,145,19,2964.274966,NA,NA,9/9/9999,9/9/9999,9/9/9999,1
4/25/2020,1,145,19,3028.160212,NA,NA,9/9/9999,9/9/9999,9/9/9999,1
4/26/2020,1,145,19,3089.57636,NA,NA,9/9/9999,9/9/9999,9/9/9999,1
4/27/2020,1,145,19,3148.315054,NA,NA,9/9/9999,9/9/9999,9/9/9999,1
4/28/2020,1,145,19,3205.173626,NA,NA,9/9/9999,9/9/9999,9/9/9999,1
4/29/2020,1,145,19,3262.101077,NA,NA,9/9/9999,9/9/9999,9/9/9999,1
4/30/2020,1,145,19,3322.084032,NA,NA,9/9/9999,9/9/9999,9/9/9999,1
5/1/2020,1,145,19,3388.744852,NA,NA,9/9/9999,9/9/9999,9/9/9999,1
5/2/2020,1,145,19,3465.676576,NA,NA,9/9/9999,9/9/9999,9/9/9999,1
5/3/2020,1,145,19,3555.611868,NA,NA,9/9/9999,9/9/9999,9/9/9999,1
5/4/2020,1,145,19,3659.6303,NA,NA,9/9/9999,9/9/9999,9/9/9999,1
5/5/2020,1,145,19,3776.64775,NA,NA,9/9/9999,9/9/9999,9/9/9999,1
5/6/2020,1,145,19,3903.396417,NA,NA,9/9/9999,9/9/9999,9/9/9999,1
5/7/2020,1,145,19,4034.953191,NA,NA,9/9/9999,9/9/9999,9/9/9999,1
5/8/2020,1,145,19,4165.708906,NA,NA,9/9/9999,9/9/9999,9/9/9999,1
5/9/2020,1,145,19,4290.512835,NA,NA,9/9/9999,9/9/9999,9/9/9999,1
5/10/2020,1,145,19,4405.660201,NA,NA,9/9/9999,9/9/9999,9/9/9999,1
5/11/2020,1,145,19,4509.365905,NA,NA,9/9/9999,9/9/9999,9/9/9999,1
5/12/2020,1,145,19,4601.482871,NA,NA,9/9/9999,9/9/9999,9/9/9999,1
5/13/2020,1,145,19,4682.511584,NA,NA,9/9/9999,9/9/9999,9/9/9999,1
5/14/2020,1,145,19,4752.370383,NA,NA,9/9/9999,9/9/9999,9/9/9999,1
5/15/2020,1,145,19,4809.640357,NA,NA,9/9/9999,9/9/9999,9/9/9999,1
5/16/2020,1,145,19,4851.821964,NA,NA,9/9/9999,9/9/9999,9/9/9999,1
5/17/2020,1,145,19,4876.556216,NA,NA,9/9/9999,9/9/9999,9/9/9999,1
5/18/2020,1,145,19,4883.122818,NA,NA,9/9/9999,9/9/9999,9/9/9999,1
5/19/2020,1,145,19,4873.592983,NA,NA,9/9/9999,9/9/9999,9/9/9999,1
5/20/2020,1,145,19,4851.775961,NA,NA,9/9/9999,9/9/9999,9/9/9999,1
5/21/2020,1,145,19,4822.926526,NA,NA,9/9/9999,9/9/9999,9/9/9999,1
5/22/2020,1,145,19,4792.112193,NA,NA,9/9/9999,9/9/9999,9/9/9999,1
5/23/2020,1,145,19,4763.158606,NA,NA,9/9/9999,9/9/9999,9/9/9999,1
5/24/2020,1,145,19,4738.144322,NA,NA,9/9/9999,9/9/9999,9/9/9999,1
5/25/2020,1,145,19,4717.440021,NA,NA,9/9/9999,9/9/9999,9/9/9999,1
5/26/2020,1,145,19,4701.526593,NA,NA,9/9/9999,9/9/9999,9/9/9999,1
5/27/2020,1,145,19,4687.735695,NA,NA,9/9/9999,9/9/9999,9/9/9999,1
5/28/2020,2,145,19,4738.493394,NA,NA,9/9/9999,9/9/9999,9/9/9999,1
5/29/2020,2,145,19,4789.251093,NA,NA,9/9/9999,9/9/9999,9/9/9999,1
5/30/2020,2,145,19,4840.008792,NA,NA,9/9/9999,9/9/9999,9/9/9999,1
5/31/2020,2,145,19,4890.766491,NA,NA,9/9/9999,9/9/9999,9/9/9999,1
6/1/2020,2,145,19,4941.52419,NA,NA,9/9/9999,9/9/9999,9/9/9999,1
6/2/2020,2,145,19,4992.281889,NA,NA,9/9/9999,9/9/9999,9/9/9999,1
6/3/2020,2,145,19,5043.039588,NA,NA,9/9/9999,9/9/9999,9/9/9999,1
6/4/2020,2,145,19,5093.797287,NA,NA,9/9/9999,9/9/9999,9/9/9999,1
6/5/2020,2,145,19,5144.554986,NA,NA,9/9/9999,9/9/9999,9/9/9999,1
6/6/2020,2,145,19,5195.312685,NA,NA,9/9/9999,9/9/9999,9/9/9999,1
6/7/2020,2,145,19,5246.070384,NA,NA,9/9/9999,9/9/9999,9/9/9999,1
6/8/2020,2,145,19,5296.828082,NA,NA,9/9/9999,9/9/9999,9/9/9999,1
6/9/2020,2,145,19,5347.585781,NA,NA,9/9/9999,9/9/9999,9/9/9999,1
6/10/2020,2,145,19,5398.34348,NA,NA,9/9/9999,9/9/9999,9/9/9999,1
6/11/2020,2,145,19,5449.101179,NA,NA,9/9/9999,9/9/9999,9/9/9999,1
6/12/2020,2,145,19,5499.858878,NA,NA,9/9/9999,9/9/9999,9/9/9999,1
6/13/2020,2,145,19,5550.616577,NA,NA,9/9/9999,9/9/9999,9/9/9999,1
6/14/2020,2,145,19,5601.374276,NA,NA,9/9/9999,9/9/9999,9/9/9999,1
6/15/2020,2,145,19,5652.131975,NA,NA,9/9/9999,9/9/9999,9/9/9999,1
6/16/2020,2,145,19,5702.889674,NA,NA,9/9/9999,9/9/9999,9/9/9999,1
6/17/2020,2,145,19,5753.647373,NA,NA,9/9/9999,9/9/9999,9/9/9999,1
6/18/2020,2,145,19,5804.405072,NA,NA,9/9/9999,9/9/9999,9/9/9999,1
6/19/2020,2,145,19,5855.162771,NA,NA,9/9/9999,9/9/9999,9/9/9999,1
6/20/2020,2,145,19,5905.920469,NA,NA,9/9/9999,9/9/9999,9/9/9999,1
6/21/2020,2,145,19,5956.678168,NA,NA,9/9/9999,9/9/9999,9/9/9999,1
6/22/2020,2,145,19,6007.435867,NA,NA,9/9/9999,9/9/9999,9/9/9999,1
6/23/2020,2,145,19,6058.193566,NA,NA,9/9/9999,9/9/9999,9/9/9999,1
6/24/2020,2,145,19,6108.951265,NA,NA,9/9/9999,9/9/9999,9/9/9999,1
6/25/2020,2,145,19,6159.708964,NA,NA,9/9/9999,9/9/9999,9/9/9999,1
6/26/2020,2,145,19,6210.466663,NA,NA,9/9/9999,9/9/9999,9/9/9999,1
6/27/2020,2,145,19,6261.224362,NA,NA,9/9/9999,9/9/9999,9/9/9999,1
6/28/2020,2,145,19,6311.982061,NA,NA,9/9/9999,9/9/9999,9/9/9999,1
6/29/2020,2,145,19,6362.73976,NA,NA,9/9/9999,9/9/9999,9/9/9999,1
6/30/2020,2,145,19,6413.497459,NA,NA,9/9/9999,9/9/9999,9/9/9999,1
7/1/2020,2,145,19,6464.255158,NA,NA,9/9/9999,9/9/9999,9/9/9999,1
7/2/2020,2,145,19,6515.012856,NA,NA,9/9/9999,9/9/9999,9/9/9999,1
7/3/2020,2,145,19,6565.770555,NA,NA,9/9/9999,9/9/9999,9/9/9999,1
7/4/2020,2,145,19,6616.528254,NA,NA,9/9/9999,9/9/9999,9/9/9999,1
7/5/2020,2,145,19,6667.285953,NA,NA,9/9/9999,9/9/9999,9/9/9999,1
7/6/2020,2,145,19,6718.043652,NA,NA,9/9/9999,9/9/9999,9/9/9999,1
7/7/2020,2,145,19,6768.801351,NA,NA,9/9/9999,9/9/9999,9/9/9999,1
7/8/2020,2,145,19,6819.55905,NA,NA,9/9/9999,9/9/9999,9/9/9999,1
7/9/2020,2,145,19,6870.316749,NA,NA,9/9/9999,9/9/9999,9/9/9999,1
7/10/2020,2,145,19,6921.074448,NA,NA,9/9/9999,9/9/9999,9/9/9999,1
7/11/2020,2,145,19,6971.832147,NA,NA,9/9/9999,9/9/9999,9/9/9999,1
7/12/2020,2,145,19,7022.589846,NA,NA,9/9/9999,9/9/9999,9/9/9999,1
7/13/2020,2,145,19,7073.347545,NA,NA,9/9/9999,9/9/9999,9/9/9999,1
7/14/2020,2,145,19,7124.105243,NA,NA,9/9/9999,9/9/9999,9/9/9999,1
7/15/2020,2,145,19,7174.862942,NA,NA,9/9/9999,9/9/9999,9/9/9999,1
7/16/2020,2,145,19,7225.620641,NA,NA,9/9/9999,9/9/9999,9/9/9999,1
7/17/2020,2,145,19,7276.37834,NA,NA,9/9/9999,9/9/9999,9/9/9999,1
7/18/2020,2,145,19,7327.136039,NA,NA,9/9/9999,9/9/9999,9/9/9999,1
7/19/2020,2,145,19,7377.893738,NA,NA,9/9/9999,9/9/9999,9/9/9999,1
7/20/2020,2,145,19,7428.651437,NA,NA,9/9/9999,9/9/9999,9/9/9999,1
7/21/2020,2,145,19,7479.409136,NA,NA,9/9/9999,9/9/9999,9/9/9999,1
7/22/2020,2,145,19,7530.166835,NA,NA,9/9/9999,9/9/9999,9/9/9999,1
7/23/2020,2,145,19,7580.924534,NA,NA,9/9/9999,9/9/9999,9/9/9999,1
7/24/2020,2,145,19,7631.682233,NA,NA,9/9/9999,9/9/9999,9/9/9999,1
7/25/2020,2,145,19,7682.439932,NA,NA,9/9/9999,9/9/9999,9/9/9999,1
7/26/2020,2,145,19,7733.19763,NA,NA,9/9/9999,9/9/9999,9/9/9999,1
7/27/2020,2,145,19,7783.955329,NA,NA,9/9/9999,9/9/9999,9/9/9999,1
7/28/2020,2,145,19,7834.713028,NA,NA,9/9/9999,9/9/9999,9/9/9999,1
7/29/2020,2,145,19,7885.470727,NA,NA,9/9/9999,9/9/9999,9/9/9999,1
7/30/2020,2,145,19,7936.228426,NA,NA,9/9/9999,9/9/9999,9/9/9999,1
7/31/2020,2,145,19,7986.986125,NA,NA,9/9/9999,9/9/9999,9/9/9999,1
8/1/2020,2,145,19,8037.743824,NA,NA,9/9/9999,9/9/9999,9/9/9999,1
8/2/2020,2,145,19,8088.501523,NA,NA,9/9/9999,9/9/9999,9/9/9999,1
8/3/2020,2,145,19,8139.259222,NA,NA,9/9/9999,9/9/9999,9/9/9999,1
8/4/2020,2,145,19,8190.016921,NA,NA,9/9/9999,9/9/9999,9/9/9999,1
8/5/2020,2,145,19,8240.77462,NA,NA,9/9/9999,9/9/9999,9/9/9999,1
8/6/2020,2,145,19,8291.532319,NA,NA,9/9/9999,9/9/9999,9/9/9999,1
8/7/2020,2,145,19,8342.290017,NA,NA,9/9/9999,9/9/9999,9/9/9999,1
8/8/2020,2,145,19,8393.047716,NA,NA,9/9/9999,9/9/9999,9/9/9999,1
8/9/2020,2,145,19,8443.805415,NA,NA,9/9/9999,9/9/9999,9/9/9999,1
8/10/2020,2,145,19,8494.563114,NA,NA,9/9/9999,9/9/9999,9/9/9999,1
8/11/2020,2,145,19,8545.320813,NA,NA,9/9/9999,9/9/9999,9/9/9999,1
8/12/2020,2,145,19,8596.078512,NA,NA,9/9/9999,9/9/9999,9/9/9999,1
8/13/2020,2,145,19,8646.836211,NA,NA,9/9/9999,9/9/9999,9/9/9999,1
8/14/2020,2,145,19,8697.59391,NA,NA,9/9/9999,9/9/9999,9/9/9999,1
8/15/2020,2,145,19,8748.351609,NA,NA,9/9/9999,9/9/9999,9/9/9999,1
8/16/2020,2,145,19,8799.109308,NA,NA,9/9/9999,9/9/9999,9/9/9999,1
8/17/2020,2,145,19,8849.867007,NA,NA,9/9/9999,9/9/9999,9/9/9999,1
8/18/2020,2,145,19,8900.624706,NA,NA,9/9/9999,9/9/9999,9/9/9999,1
8/19/2020,2,145,19,8951.382404,NA,NA,9/9/9999,9/9/9999,9/9/9999,1
8/20/2020,2,145,19,9002.140103,NA,NA,9/9/9999,9/9/9999,9/9/9999,1
8/21/2020,2,145,19,9052.897802,NA,NA,9/9/9999,9/9/9999,9/9/9999,1
8/22/2020,2,145,19,9103.655501,NA,NA,9/9/9999,9/9/9999,9/9/9999,1
8/23/2020,2,145,19,9154.4132,NA,NA,9/9/9999,9/9/9999,9/9/9999,1
8/24/2020,2,145,19,9205.170899,NA,NA,9/9/9999,9/9/9999,9/9/9999,1
8/25/2020,2,145,19,9255.928598,NA,NA,9/9/9999,9/9/9999,9/9/9999,1
8/26/2020,2,145,19,9306.686297,NA,NA,9/9/9999,9/9/9999,9/9/9999,1
8/27/2020,2,145,19,9357.443996,NA,NA,9/9/9999,9/9/9999,9/9/9999,1
8/28/2020,2,145,19,9408.201695,NA,NA,9/9/9999,9/9/9999,9/9/9999,1
8/29/2020,2,145,19,9458.959394,NA,NA,9/9/9999,9/9/9999,9/9/9999,1
8/30/2020,2,145,19,9509.717093,NA,NA,9/9/9999,9/9/9999,9/9/9999,1
8/31/2020,2,145,19,9560.474791,NA,NA,9/9/9999,9/9/9999,9/9/9999,1
9/1/2020,2,145,19,9611.23249,NA,NA,9/9/9999,9/9/9999,9/9/9999,1
1/10/2020,2,145,21,0,0,0,9/9/9999,9/9/9999,9/9/9999,1
1/11/2020,2,145,21,0,0,0,9/9/9999,9/9/9999,9/9/9999,1
1/12/2020,2,145,21,0,0,0,9/9/9999,9/9/9999,9/9/9999,1
1/13/2020,2,145,21,0,0,0,9/9/9999,9/9/9999,9/9/9999,1
1/14/2020,2,145,21,0,0,0,9/9/9999,9/9/9999,9/9/9999,1
1/15/2020,2,145,21,0,0,0,9/9/9999,9/9/9999,9/9/9999,1
1/16/2020,2,145,21,0,0,0,9/9/9999,9/9/9999,9/9/9999,1
1/17/2020,2,145,21,0,0,0,9/9/9999,9/9/9999,9/9/9999,1
1/18/2020,2,145,21,0,0,0,9/9/9999,9/9/9999,9/9/9999,1
1/19/2020,2,145,21,0,0,0,9/9/9999,9/9/9999,9/9/9999,1
1/20/2020,2,145,21,0,0,0,9/9/9999,9/9/9999,9/9/9999,1
1/21/2020,2,145,21,0,0,0,9/9/9999,9/9/9999,9/9/9999,1
1/22/2020,2,145,21,0,0,0,9/9/9999,9/9/9999,9/9/9999,1
1/23/2020,2,145,21,0,0,0,9/9/9999,9/9/9999,9/9/9999,1
1/24/2020,2,145,21,0,0,0,9/9/9999,9/9/9999,9/9/9999,1
1/25/2020,2,145,21,0,0,0,9/9/9999,9/9/9999,9/9/9999,1
1/26/2020,2,145,21,0,0,0,9/9/9999,9/9/9999,9/9/9999,1
1/27/2020,2,145,21,0,0,0,9/9/9999,9/9/9999,9/9/9999,1
1/28/2020,2,145,21,0,0,0,9/9/9999,9/9/9999,9/9/9999,1
1/29/2020,2,145,21,0,0,0,9/9/9999,9/9/9999,9/9/9999,1
1/30/2020,2,145,21,0,0,0,9/9/9999,9/9/9999,9/9/9999,1
1/31/2020,2,145,21,0,0,0,9/9/9999,9/9/9999,9/9/9999,1
2/1/2020,2,145,21,0,0,0,9/9/9999,9/9/9999,9/9/9999,1
2/2/2020,2,145,21,0,0,0,9/9/9999,9/9/9999,9/9/9999,1
2/3/2020,2,145,21,0,0,0,9/9/9999,9/9/9999,9/9/9999,1
2/4/2020,2,145,21,0,0,0,9/9/9999,9/9/9999,9/9/9999,1
2/5/2020,2,145,21,0,0,0,9/9/9999,9/9/9999,9/9/9999,1
2/6/2020,2,145,21,0,0,0,9/9/9999,9/9/9999,9/9/9999,1
2/7/2020,2,145,21,0,0,0,9/9/9999,9/9/9999,9/9/9999,1
2/8/2020,2,145,21,0,0,0,9/9/9999,9/9/9999,9/9/9999,1
2/9/2020,2,145,21,0,0,0,9/9/9999,9/9/9999,9/9/9999,1
2/10/2020,2,145,21,0,0,0,9/9/9999,9/9/9999,9/9/9999,1
2/11/2020,2,145,21,0,0,0,9/9/9999,9/9/9999,9/9/9999,1
2/12/2020,2,145,21,1.091308662,8.014605398,0,9/9/9999,9/9/9999,9/9/9999,1
2/13/2020,2,145,21,2.175304243,9.562635845,0,9/9/9999,9/9/9999,9/9/9999,1
2/14/2020,2,145,21,3.014076633,10.23776778,0,9/9/9999,9/9/9999,9/9/9999,1
2/15/2020,2,145,21,3.752387073,10.45544709,0,9/9/9999,9/9/9999,9/9/9999,1
2/16/2020,2,145,21,4.350080435,9.066597554,1.563301806,9/9/9999,9/9/9999,9/9/9999,1
2/17/2020,2,145,21,4.207944245,9.255721169,1.50768764,9/9/9999,9/9/9999,9/9/9999,1
2/18/2020,2,145,21,3.72292536,8.882708406,1.245950331,9/9/9999,9/9/9999,9/9/9999,1
2/19/2020,2,145,21,3.384822899,7.579316482,1.206090888,9/9/9999,9/9/9999,9/9/9999,1
2/20/2020,2,145,21,3.182938568,7.400802689,1.17731926,9/9/9999,9/9/9999,9/9/9999,1
2/21/2020,2,145,21,3.042322706,6.782937254,1.13067067,9/9/9999,9/9/9999,9/9/9999,1
2/22/2020,2,145,21,2.852685303,6.14313208,1.114047438,9/9/9999,9/9/9999,9/9/9999,1
2/23/2020,2,145,21,2.726218848,5.672933532,1.002324275,9/9/9999,9/9/9999,9/9/9999,1
2/24/2020,2,145,21,2.630356509,5.545279535,1.000753131,9/9/9999,9/9/9999,9/9/9999,1
2/25/2020,2,145,21,2.650073478,5.664416052,0.968488002,9/9/9999,9/9/9999,9/9/9999,1
2/26/2020,2,145,21,2.643179937,6.115832046,0.992856098,9/9/9999,9/9/9999,9/9/9999,1
2/27/2020,2,145,21,2.65270966,5.614667305,0.913863101,9/9/9999,9/9/9999,9/9/9999,1
2/28/2020,2,145,21,2.803053427,6.407921538,0.965130692,9/9/9999,9/9/9999,9/9/9999,1
