"covid_measure_id","location_id","date_reported","data_type_id","scenario_id","mean","upper","lower","dt_mean","dt_upper","dt_lower","data_class_id.x","date","location_name","covid_measure_name","data_class_id.y","definition","datatype","scenario_name"
23,145,2020-11-23,2,1,6.53529808637362,10.4983276064188,3.02239013355377,"9999-09-09","9999-09-09","9999-09-09",1,2020-11-23,"Kuwait","deaths_smoothed",1,"daily covid deaths (smoothed when observed)","Estimate","Reference"
23,145,2020-11-24,2,1,6.1298992006542,9.81524155078585,2.89413789894203,"9999-09-09","9999-09-09","9999-09-09",1,2020-11-24,"Kuwait","deaths_smoothed",1,"daily covid deaths (smoothed when observed)","Estimate","Reference"
23,145,2020-11-25,2,1,5.75792509119953,9.1605510494454,2.69713435569481,"9999-09-09","9999-09-09","9999-09-09",1,2020-11-25,"Kuwait","deaths_smoothed",1,"daily covid deaths (smoothed when observed)","Estimate","Reference"
23,145,2020-11-26,2,1,5.41787722661859,8.56548139751803,2.58585556982497,"9999-09-09","9999-09-09","9999-09-09",1,2020-11-26,"Kuwait","deaths_smoothed",1,"daily covid deaths (smoothed when observed)","Estimate","Reference"
23,145,2020-11-27,2,1,5.10404731316742,7.97503501262827,2.46137392968793,"9999-09-09","9999-09-09","9999-09-09",1,2020-11-27,"Kuwait","deaths_smoothed",1,"daily covid deaths (smoothed when observed)","Estimate","Reference"
23,145,2020-11-28,2,1,4.81116288676846,7.51194700209958,2.36160749279435,"9999-09-09","9999-09-09","9999-09-09",1,2020-11-28,"Kuwait","deaths_smoothed",1,"daily covid deaths (smoothed when observed)","Estimate","Reference"
23,145,2020-11-29,2,1,4.53865577892337,7.05937753756449,2.2089820265472,"9999-09-09","9999-09-09","9999-09-09",1,2020-11-29,"Kuwait","deaths_smoothed",1,"daily covid deaths (smoothed when observed)","Estimate","Reference"
23,145,2020-11-30,2,1,4.28655125011324,6.62359491461229,2.06514746780521,"9999-09-09","9999-09-09","9999-09-09",1,2020-11-30,"Kuwait","deaths_smoothed",1,"daily covid deaths (smoothed when observed)","Estimate","Reference"
23,145,2020-12-01,2,1,4.05322749855728,6.2586929485382,1.93864432750559,"9999-09-09","9999-09-09","9999-09-09",1,2020-12-01,"Kuwait","deaths_smoothed",1,"daily covid deaths (smoothed when observed)","Estimate","Reference"
23,145,2020-12-02,2,1,3.83799063692409,5.90644124695946,1.75270716844424,"9999-09-09","9999-09-09","9999-09-09",1,2020-12-02,"Kuwait","deaths_smoothed",1,"daily covid deaths (smoothed when observed)","Estimate","Reference"
23,145,2020-12-03,2,1,3.64031445310569,5.57824022817924,1.69143965808827,"9999-09-09","9999-09-09","9999-09-09",1,2020-12-03,"Kuwait","deaths_smoothed",1,"daily covid deaths (smoothed when observed)","Estimate","Reference"
23,145,2020-12-04,2,1,3.45686490739371,5.29226748044498,1.5249335326268,"9999-09-09","9999-09-09","9999-09-09",1,2020-12-04,"Kuwait","deaths_smoothed",1,"daily covid deaths (smoothed when observed)","Estimate","Reference"
23,145,2020-12-05,2,1,3.28447570534092,5.00268673134259,1.36200818289617,"9999-09-09","9999-09-09","9999-09-09",1,2020-12-05,"Kuwait","deaths_smoothed",1,"daily covid deaths (smoothed when observed)","Estimate","Reference"
23,145,2020-12-06,2,1,3.12306550797431,4.78098867943653,1.21710713976365,"9999-09-09","9999-09-09","9999-09-09",1,2020-12-06,"Kuwait","deaths_smoothed",1,"daily covid deaths (smoothed when observed)","Estimate","Reference"
23,145,2020-12-07,2,1,2.97293120297967,4.58409368273225,1.08688954397164,"9999-09-09","9999-09-09","9999-09-09",1,2020-12-07,"Kuwait","deaths_smoothed",1,"daily covid deaths (smoothed when observed)","Estimate","Reference"
23,145,2020-12-08,2,1,2.83524654275209,4.36131189714164,0.969783112891696,"9999-09-09","9999-09-09","9999-09-09",1,2020-12-08,"Kuwait","deaths_smoothed",1,"daily covid deaths (smoothed when observed)","Estimate","Reference"
23,145,2020-12-09,2,1,2.71209148743431,4.16967412358198,0.866569201564994,"9999-09-09","9999-09-09","9999-09-09",1,2020-12-09,"Kuwait","deaths_smoothed",1,"daily covid deaths (smoothed when observed)","Estimate","Reference"
23,145,2020-12-10,2,1,2.60315247891577,4.02636945165118,0.776211514642841,"9999-09-09","9999-09-09","9999-09-09",1,2020-12-10,"Kuwait","deaths_smoothed",1,"daily covid deaths (smoothed when observed)","Estimate","Reference"
23,145,2020-12-11,2,1,2.50590296545106,3.88638554249585,0.698920650004902,"9999-09-09","9999-09-09","9999-09-09",1,2020-12-11,"Kuwait","deaths_smoothed",1,"daily covid deaths (smoothed when observed)","Estimate","Reference"
23,145,2020-12-12,2,1,2.41824743217638,3.76623712861227,0.632362466422091,"9999-09-09","9999-09-09","9999-09-09",1,2020-12-12,"Kuwait","deaths_smoothed",1,"daily covid deaths (smoothed when observed)","Estimate","Reference"
23,145,2020-12-13,2,1,2.33851944420598,3.6598055119459,0.572727098484779,"9999-09-09","9999-09-09","9999-09-09",1,2020-12-13,"Kuwait","deaths_smoothed",1,"daily covid deaths (smoothed when observed)","Estimate","Reference"
23,145,2020-12-14,2,1,2.26563034262936,3.57850301650826,0.518748904761469,"9999-09-09","9999-09-09","9999-09-09",1,2020-12-14,"Kuwait","deaths_smoothed",1,"daily covid deaths (smoothed when observed)","Estimate","Reference"
23,145,2020-12-15,2,1,2.19929346369344,3.50275828929992,0.469864454341678,"9999-09-09","9999-09-09","9999-09-09",1,2020-12-15,"Kuwait","deaths_smoothed",1,"daily covid deaths (smoothed when observed)","Estimate","Reference"
23,145,2020-12-16,2,1,2.13957556370883,3.45646786146399,0.426578300416213,"9999-09-09","9999-09-09","9999-09-09",1,2020-12-16,"Kuwait","deaths_smoothed",1,"daily covid deaths (smoothed when observed)","Estimate","Reference"
23,145,2020-12-17,2,1,2.08660415240334,3.38739029719762,0.388261258359762,"9999-09-09","9999-09-09","9999-09-09",1,2020-12-17,"Kuwait","deaths_smoothed",1,"daily covid deaths (smoothed when observed)","Estimate","Reference"
23,145,2020-12-18,2,1,2.03906215824835,3.32244371999593,0.35391020549514,"9999-09-09","9999-09-09","9999-09-09",1,2020-12-18,"Kuwait","deaths_smoothed",1,"daily covid deaths (smoothed when observed)","Estimate","Reference"
23,145,2020-12-19,2,1,1.99555294723876,3.30557560447496,0.323095508697202,"9999-09-09","9999-09-09","9999-09-09",1,2020-12-19,"Kuwait","deaths_smoothed",1,"daily covid deaths (smoothed when observed)","Estimate","Reference"
23,145,2020-12-20,2,1,1.95624774348029,3.27348275614379,0.295431262535885,"9999-09-09","9999-09-09","9999-09-09",1,2020-12-20,"Kuwait","deaths_smoothed",1,"daily covid deaths (smoothed when observed)","Estimate","Reference"
23,145,2020-12-21,2,1,1.92156029493682,3.23395964213224,0.270295777012257,"9999-09-09","9999-09-09","9999-09-09",1,2020-12-21,"Kuwait","deaths_smoothed",1,"daily covid deaths (smoothed when observed)","Estimate","Reference"
23,145,2020-12-22,2,1,1.89124177226903,3.20585851687597,0.247429442285625,"9999-09-09","9999-09-09","9999-09-09",1,2020-12-22,"Kuwait","deaths_smoothed",1,"daily covid deaths (smoothed when observed)","Estimate","Reference"
23,145,2020-12-23,2,1,1.86538602694004,3.20498209818756,0.22702409692763,"9999-09-09","9999-09-09","9999-09-09",1,2020-12-23,"Kuwait","deaths_smoothed",1,"daily covid deaths (smoothed when observed)","Estimate","Reference"
23,145,2020-12-24,2,1,1.84419733287511,3.22057373640756,0.208820881836436,"9999-09-09","9999-09-09","9999-09-09",1,2020-12-24,"Kuwait","deaths_smoothed",1,"daily covid deaths (smoothed when observed)","Estimate","Reference"
23,145,2020-12-25,2,1,1.82677987739965,3.21905871417199,0.192590649885392,"9999-09-09","9999-09-09","9999-09-09",1,2020-12-25,"Kuwait","deaths_smoothed",1,"daily covid deaths (smoothed when observed)","Estimate","Reference"
23,145,2020-12-26,2,1,1.81211835506571,3.23105943965665,0.178439791552637,"9999-09-09","9999-09-09","9999-09-09",1,2020-12-26,"Kuwait","deaths_smoothed",1,"daily covid deaths (smoothed when observed)","Estimate","Reference"
23,145,2020-12-27,2,1,1.8004227898145,3.24793183627928,0.165389473794926,"9999-09-09","9999-09-09","9999-09-09",1,2020-12-27,"Kuwait","deaths_smoothed",1,"daily covid deaths (smoothed when observed)","Estimate","Reference"
23,145,2020-12-28,2,1,1.79213123952651,3.28672357750996,0.153659105212955,"9999-09-09","9999-09-09","9999-09-09",1,2020-12-28,"Kuwait","deaths_smoothed",1,"daily covid deaths (smoothed when observed)","Estimate","Reference"
23,145,2020-12-29,2,1,1.78715047514485,3.32544100604625,0.143132363891959,"9999-09-09","9999-09-09","9999-09-09",1,2020-12-29,"Kuwait","deaths_smoothed",1,"daily covid deaths (smoothed when observed)","Estimate","Reference"
23,145,2020-12-30,2,1,1.78565917399064,3.37540166909572,0.133548528621168,"9999-09-09","9999-09-09","9999-09-09",1,2020-12-30,"Kuwait","deaths_smoothed",1,"daily covid deaths (smoothed when observed)","Estimate","Reference"
23,145,2020-12-31,2,1,1.78794456318844,3.42964717873245,0.124814503835523,"9999-09-09","9999-09-09","9999-09-09",1,2020-12-31,"Kuwait","deaths_smoothed",1,"daily covid deaths (smoothed when observed)","Estimate","Reference"
23,145,2021-01-01,2,1,1.79340827570387,3.47099190650109,0.116849162374206,"9999-09-09","9999-09-09","9999-09-09",1,2021-01-01,"Kuwait","deaths_smoothed",1,"daily covid deaths (smoothed when observed)","Estimate","Reference"
23,145,2020-07-05,2,2,3.37036647147324,3.84278868625005,2.93761156091956,"9999-09-09","9999-09-09","9999-09-09",1,2020-07-05,"Kuwait","deaths_smoothed",1,"daily covid deaths (smoothed when observed)","Estimate","Mandates end/Worse"
23,145,2020-07-06,2,2,3.37518591055945,3.88364143837742,2.91349766028143,"9999-09-09","9999-09-09","9999-09-09",1,2020-07-06,"Kuwait","deaths_smoothed",1,"daily covid deaths (smoothed when observed)","Estimate","Mandates end/Worse"
23,145,2020-07-07,2,2,3.37970242883959,3.93393273264278,2.87024933109829,"9999-09-09","9999-09-09","9999-09-09",1,2020-07-07,"Kuwait","deaths_smoothed",1,"daily covid deaths (smoothed when observed)","Estimate","Mandates end/Worse"
23,145,2020-07-08,2,2,3.38487576897651,3.98628086565946,2.83442085782952,"9999-09-09","9999-09-09","9999-09-09",1,2020-07-08,"Kuwait","deaths_smoothed",1,"daily covid deaths (smoothed when observed)","Estimate","Mandates end/Worse"
23,145,2020-07-09,2,2,3.39135056063643,4.04447546588627,2.8002583684776,"9999-09-09","9999-09-09","9999-09-09",1,2020-07-09,"Kuwait","deaths_smoothed",1,"daily covid deaths (smoothed when observed)","Estimate","Mandates end/Worse"
23,145,2020-07-10,2,2,3.40033675032589,4.11075759075006,2.77124536496298,"9999-09-09","9999-09-09","9999-09-09",1,2020-07-10,"Kuwait","deaths_smoothed",1,"daily covid deaths (smoothed when observed)","Estimate","Mandates end/Worse"
23,145,2020-07-11,2,2,3.41338599442564,4.18415424791805,2.74412820377985,"9999-09-09","9999-09-09","9999-09-09",1,2020-07-11,"Kuwait","deaths_smoothed",1,"daily covid deaths (smoothed when observed)","Estimate","Mandates end/Worse"
23,145,2020-07-12,2,2,3.43110625439015,4.26111530686413,2.71863015200004,"9999-09-09","9999-09-09","9999-09-09",1,2020-07-12,"Kuwait","deaths_smoothed",1,"daily covid deaths (smoothed when observed)","Estimate","Mandates end/Worse"
23,145,2020-07-13,2,2,3.44963993325149,4.34422249550038,2.70005099572588,"9999-09-09","9999-09-09","9999-09-09",1,2020-07-13,"Kuwait","deaths_smoothed",1,"daily covid deaths (smoothed when observed)","Estimate","Mandates end/Worse"
23,145,2020-07-14,2,2,3.4645660315639,4.4296975922175,2.67217327580229,"9999-09-09","9999-09-09","9999-09-09",1,2020-07-14,"Kuwait","deaths_smoothed",1,"daily covid deaths (smoothed when observed)","Estimate","Mandates end/Worse"
23,145,2020-07-15,2,2,3.47491697370028,4.50981941766391,2.64566047778625,"9999-09-09","9999-09-09","9999-09-09",1,2020-07-15,"Kuwait","deaths_smoothed",1,"daily covid deaths (smoothed when observed)","Estimate","Mandates end/Worse"
23,145,2020-07-16,2,2,3.48005306432154,4.59088522508966,2.60371012996819,"9999-09-09","9999-09-09","9999-09-09",1,2020-07-16,"Kuwait","deaths_smoothed",1,"daily covid deaths (smoothed when observed)","Estimate","Mandates end/Worse"
23,145,2020-07-17,2,2,3.4802627727829,4.6526696580159,2.56063171061972,"9999-09-09","9999-09-09","9999-09-09",1,2020-07-17,"Kuwait","deaths_smoothed",1,"daily covid deaths (smoothed when observed)","Estimate","Mandates end/Worse"
23,145,2020-07-18,2,2,3.47842654986617,4.70368538961584,2.52106412382523,"9999-09-09","9999-09-09","9999-09-09",1,2020-07-18,"Kuwait","deaths_smoothed",1,"daily covid deaths (smoothed when observed)","Estimate","Mandates end/Worse"
23,145,2020-07-19,2,2,3.47615813872477,4.74019078088601,2.48516920187327,"9999-09-09","9999-09-09","9999-09-09",1,2020-07-19,"Kuwait","deaths_smoothed",1,"daily covid deaths (smoothed when observed)","Estimate","Mandates end/Worse"
23,145,2020-07-20,2,2,3.47263936569809,4.79132324993697,2.45180074654916,"9999-09-09","9999-09-09","9999-09-09",1,2020-07-20,"Kuwait","deaths_smoothed",1,"daily covid deaths (smoothed when observed)","Estimate","Mandates end/Worse"
23,145,2020-07-21,2,2,3.46765407149987,4.8544115974655,2.412224661813,"9999-09-09","9999-09-09","9999-09-09",1,2020-07-21,"Kuwait","deaths_smoothed",1,"daily covid deaths (smoothed when observed)","Estimate","Mandates end/Worse"
23,145,2020-07-22,2,2,3.46081399621134,4.9065679321122,2.37302783656879,"9999-09-09","9999-09-09","9999-09-09",1,2020-07-22,"Kuwait","deaths_smoothed",1,"daily covid deaths (smoothed when observed)","Estimate","Mandates end/Worse"
23,145,2020-07-23,2,2,3.45171868957252,4.95292861021172,2.33411983301901,"9999-09-09","9999-09-09","9999-09-09",1,2020-07-23,"Kuwait","deaths_smoothed",1,"daily covid deaths (smoothed when observed)","Estimate","Mandates end/Worse"
23,145,2020-07-24,2,2,3.44095367522464,4.99483458056079,2.29215442152247,"9999-09-09","9999-09-09","9999-09-09",1,2020-07-24,"Kuwait","deaths_smoothed",1,"daily covid deaths (smoothed when observed)","Estimate","Mandates end/Worse"
23,145,2020-07-25,2,2,3.43126469602331,5.03322238214412,2.2569711300694,"9999-09-09","9999-09-09","9999-09-09",1,2020-07-25,"Kuwait","deaths_smoothed",1,"daily covid deaths (smoothed when observed)","Estimate","Mandates end/Worse"
23,145,2020-07-26,2,2,3.42497932144281,5.06696579096071,2.22809053724881,"9999-09-09","9999-09-09","9999-09-09",1,2020-07-26,"Kuwait","deaths_smoothed",1,"daily covid deaths (smoothed when observed)","Estimate","Mandates end/Worse"
23,145,2020-07-27,2,2,3.42222605412086,5.09820405876351,2.19932445984514,"9999-09-09","9999-09-09","9999-09-09",1,2020-07-27,"Kuwait","deaths_smoothed",1,"daily covid deaths (smoothed when observed)","Estimate","Mandates end/Worse"
23,145,2020-07-28,2,2,3.42317584548885,5.11523497929883,2.17246893020753,"9999-09-09","9999-09-09","9999-09-09",1,2020-07-28,"Kuwait","deaths_smoothed",1,"daily covid deaths (smoothed when observed)","Estimate","Mandates end/Worse"
23,145,2020-07-29,2,2,3.42790047182244,5.15270483735304,2.14812801254356,"9999-09-09","9999-09-09","9999-09-09",1,2020-07-29,"Kuwait","deaths_smoothed",1,"daily covid deaths (smoothed when observed)","Estimate","Mandates end/Worse"
23,145,2020-07-30,2,2,3.43467088315874,5.21101774978278,2.12563962936615,"9999-09-09","9999-09-09","9999-09-09",1,2020-07-30,"Kuwait","deaths_smoothed",1,"daily covid deaths (smoothed when observed)","Estimate","Mandates end/Worse"
23,145,2020-07-31,2,2,3.44259326445149,5.29118179415669,2.10598659041757,"9999-09-09","9999-09-09","9999-09-09",1,2020-07-31,"Kuwait","deaths_smoothed",1,"daily covid deaths (smoothed when observed)","Estimate","Mandates end/Worse"
23,145,2020-08-01,2,2,3.45257833973974,5.39060990045168,2.09047064119966,"9999-09-09","9999-09-09","9999-09-09",1,2020-08-01,"Kuwait","deaths_smoothed",1,"daily covid deaths (smoothed when observed)","Estimate","Mandates end/Worse"
23,145,2020-08-02,2,2,3.46475037475267,5.44377313689028,2.07921158526327,"9999-09-09","9999-09-09","9999-09-09",1,2020-08-02,"Kuwait","deaths_smoothed",1,"daily covid deaths (smoothed when observed)","Estimate","Mandates end/Worse"
23,145,2020-08-03,2,2,3.47899227154075,5.54599626387916,2.06908248250932,"9999-09-09","9999-09-09","9999-09-09",1,2020-08-03,"Kuwait","deaths_smoothed",1,"daily covid deaths (smoothed when observed)","Estimate","Mandates end/Worse"
23,145,2020-08-04,2,2,3.49536379330618,5.65251457405486,2.06068279892848,"9999-09-09","9999-09-09","9999-09-09",1,2020-08-04,"Kuwait","deaths_smoothed",1,"daily covid deaths (smoothed when observed)","Estimate","Mandates end/Worse"
23,145,2020-08-05,2,2,3.51373410582866,5.70609703992985,2.0486285123817,"9999-09-09","9999-09-09","9999-09-09",1,2020-08-05,"Kuwait","deaths_smoothed",1,"daily covid deaths (smoothed when observed)","Estimate","Mandates end/Worse"
23,145,2020-08-06,2,2,3.5338984526383,5.77078985139674,2.03763123159133,"9999-09-09","9999-09-09","9999-09-09",1,2020-08-06,"Kuwait","deaths_smoothed",1,"daily covid deaths (smoothed when observed)","Estimate","Mandates end/Worse"
23,145,2020-08-07,2,2,3.5562011121506,5.8995300343975,2.0279697423953,"9999-09-09","9999-09-09","9999-09-09",1,2020-08-07,"Kuwait","deaths_smoothed",1,"daily covid deaths (smoothed when observed)","Estimate","Mandates end/Worse"
23,145,2020-08-08,2,2,3.58118067412666,6.03777824870228,2.02293658572193,"9999-09-09","9999-09-09","9999-09-09",1,2020-08-08,"Kuwait","deaths_smoothed",1,"daily covid deaths (smoothed when observed)","Estimate","Mandates end/Worse"
23,145,2020-08-09,2,2,3.60895321080219,6.18260238109652,2.02188316414456,"9999-09-09","9999-09-09","9999-09-09",1,2020-08-09,"Kuwait","deaths_smoothed",1,"daily covid deaths (smoothed when observed)","Estimate","Mandates end/Worse"
23,145,2020-08-10,2,2,3.63948423439506,6.25841039363643,2.02273099323519,"9999-09-09","9999-09-09","9999-09-09",1,2020-08-10,"Kuwait","deaths_smoothed",1,"daily covid deaths (smoothed when observed)","Estimate","Mandates end/Worse"
23,145,2020-08-11,2,2,3.67284410519361,6.40508189990601,2.02917019550279,"9999-09-09","9999-09-09","9999-09-09",1,2020-08-11,"Kuwait","deaths_smoothed",1,"daily covid deaths (smoothed when observed)","Estimate","Mandates end/Worse"
23,145,2020-08-12,2,2,3.70898051278576,6.50283163539979,2.03710264600016,"9999-09-09","9999-09-09","9999-09-09",1,2020-08-12,"Kuwait","deaths_smoothed",1,"daily covid deaths (smoothed when observed)","Estimate","Mandates end/Worse"
23,145,2020-08-13,2,2,3.74777239201807,6.6136948053777,2.03949631283946,"9999-09-09","9999-09-09","9999-09-09",1,2020-08-13,"Kuwait","deaths_smoothed",1,"daily covid deaths (smoothed when observed)","Estimate","Mandates end/Worse"
23,145,2020-08-14,2,2,3.78943599769032,6.8009456728309,2.04564980309767,"9999-09-09","9999-09-09","9999-09-09",1,2020-08-14,"Kuwait","deaths_smoothed",1,"daily covid deaths (smoothed when observed)","Estimate","Mandates end/Worse"
23,145,2020-08-15,2,2,3.83439496234951,6.9991714731996,2.05717145063066,"9999-09-09","9999-09-09","9999-09-09",1,2020-08-15,"Kuwait","deaths_smoothed",1,"daily covid deaths (smoothed when observed)","Estimate","Mandates end/Worse"
23,145,2020-08-16,2,2,3.88318237483127,7.20968457986526,2.07118461261326,"9999-09-09","9999-09-09","9999-09-09",1,2020-08-16,"Kuwait","deaths_smoothed",1,"daily covid deaths (smoothed when observed)","Estimate","Mandates end/Worse"
23,145,2020-08-17,2,2,3.93635018001093,7.40367849456512,2.08748562193682,"9999-09-09","9999-09-09","9999-09-09",1,2020-08-17,"Kuwait","deaths_smoothed",1,"daily covid deaths (smoothed when observed)","Estimate","Mandates end/Worse"
23,145,2020-08-18,2,2,3.99421787194588,7.57389319371216,2.10801120935138,"9999-09-09","9999-09-09","9999-09-09",1,2020-08-18,"Kuwait","deaths_smoothed",1,"daily covid deaths (smoothed when observed)","Estimate","Mandates end/Worse"
23,145,2020-08-19,2,2,4.05695287037032,7.75208851364834,2.13172875879031,"9999-09-09","9999-09-09","9999-09-09",1,2020-08-19,"Kuwait","deaths_smoothed",1,"daily covid deaths (smoothed when observed)","Estimate","Mandates end/Worse"
23,145,2020-08-20,2,2,4.12462592302575,7.92649549026837,2.15729897885234,"9999-09-09","9999-09-09","9999-09-09",1,2020-08-20,"Kuwait","deaths_smoothed",1,"daily covid deaths (smoothed when observed)","Estimate","Mandates end/Worse"
23,145,2020-08-21,2,2,4.19753911435113,8.09041189567737,2.17533304738114,"9999-09-09","9999-09-09","9999-09-09",1,2020-08-21,"Kuwait","deaths_smoothed",1,"daily covid deaths (smoothed when observed)","Estimate","Mandates end/Worse"
23,145,2020-08-22,2,2,4.27611107250042,8.33768851210055,2.19619927991996,"9999-09-09","9999-09-09","9999-09-09",1,2020-08-22,"Kuwait","deaths_smoothed",1,"daily covid deaths (smoothed when observed)","Estimate","Mandates end/Worse"
23,145,2020-08-23,2,2,4.3607904225628,8.59072955610964,2.21591437494429,"9999-09-09","9999-09-09","9999-09-09",1,2020-08-23,"Kuwait","deaths_smoothed",1,"daily covid deaths (smoothed when observed)","Estimate","Mandates end/Worse"
23,145,2020-08-24,2,2,4.45191590764284,8.87477434680176,2.23746700700319,"9999-09-09","9999-09-09","9999-09-09",1,2020-08-24,"Kuwait","deaths_smoothed",1,"daily covid deaths (smoothed when observed)","Estimate","Mandates end/Worse"
23,145,2020-08-25,2,2,4.54969715919825,9.18212588127343,2.2665255384368,"9999-09-09","9999-09-09","9999-09-09",1,2020-08-25,"Kuwait","deaths_smoothed",1,"daily covid deaths (smoothed when observed)","Estimate","Mandates end/Worse"
23,145,2020-08-26,2,2,4.65452985111395,9.49859494500856,2.29460093343023,"9999-09-09","9999-09-09","9999-09-09",1,2020-08-26,"Kuwait","deaths_smoothed",1,"daily covid deaths (smoothed when observed)","Estimate","Mandates end/Worse"
23,145,2020-08-27,2,2,4.76671605054148,9.77843513514184,2.32663662635718,"9999-09-09","9999-09-09","9999-09-09",1,2020-08-27,"Kuwait","deaths_smoothed",1,"daily covid deaths (smoothed when observed)","Estimate","Mandates end/Worse"
23,145,2020-08-28,2,2,4.88629941725554,10.0937169072834,2.36956160325205,"9999-09-09","9999-09-09","9999-09-09",1,2020-08-28,"Kuwait","deaths_smoothed",1,"daily covid deaths (smoothed when observed)","Estimate","Mandates end/Worse"
23,145,2020-08-29,2,2,5.01356241882718,10.4276406348542,2.40663125887309,"9999-09-09","9999-09-09","9999-09-09",1,2020-08-29,"Kuwait","deaths_smoothed",1,"daily covid deaths (smoothed when observed)","Estimate","Mandates end/Worse"
23,145,2020-08-30,2,2,5.14946298054451,10.8537145915369,2.44157785050722,"9999-09-09","9999-09-09","9999-09-09",1,2020-08-30,"Kuwait","deaths_smoothed",1,"daily covid deaths (smoothed when observed)","Estimate","Mandates end/Worse"
23,145,2020-08-31,2,2,5.29498228142846,11.3339629883801,2.48000398295453,"9999-09-09","9999-09-09","9999-09-09",1,2020-08-31,"Kuwait","deaths_smoothed",1,"daily covid deaths (smoothed when observed)","Estimate","Mandates end/Worse"
23,145,2020-09-01,2,2,5.45079388466133,11.8466418425531,2.53519531009104,"9999-09-09","9999-09-09","9999-09-09",1,2020-09-01,"Kuwait","deaths_smoothed",1,"daily covid deaths (smoothed when observed)","Estimate","Mandates end/Worse"
23,145,2020-09-02,2,2,5.61766902445939,12.3614389253984,2.58928100483103,"9999-09-09","9999-09-09","9999-09-09",1,2020-09-02,"Kuwait","deaths_smoothed",1,"daily covid deaths (smoothed when observed)","Estimate","Mandates end/Worse"
23,145,2020-09-03,2,2,5.7962928699765,12.8847599258335,2.66327575351476,"9999-09-09","9999-09-09","9999-09-09",1,2020-09-03,"Kuwait","deaths_smoothed",1,"daily covid deaths (smoothed when observed)","Estimate","Mandates end/Worse"
23,145,2020-09-04,2,2,5.98660954154327,13.4456918677015,2.73481597898592,"9999-09-09","9999-09-09","9999-09-09",1,2020-09-04,"Kuwait","deaths_smoothed",1,"daily covid deaths (smoothed when observed)","Estimate","Mandates end/Worse"
23,145,2020-09-05,2,2,6.18881780305766,14.0427230652519,2.79566457092829,"9999-09-09","9999-09-09","9999-09-09",1,2020-09-05,"Kuwait","deaths_smoothed",1,"daily covid deaths (smoothed when observed)","Estimate","Mandates end/Worse"
23,145,2020-09-06,2,2,6.40450539662865,14.678930401793,2.86531206151204,"9999-09-09","9999-09-09","9999-09-09",1,2020-09-06,"Kuwait","deaths_smoothed",1,"daily covid deaths (smoothed when observed)","Estimate","Mandates end/Worse"
23,145,2020-09-07,2,2,6.63545272930248,15.3571137198149,2.95636183109678,"9999-09-09","9999-09-09","9999-09-09",1,2020-09-07,"Kuwait","deaths_smoothed",1,"daily covid deaths (smoothed when observed)","Estimate","Mandates end/Worse"
23,145,2020-09-08,2,2,6.88291616067581,16.0703592407022,3.03535017910435,"9999-09-09","9999-09-09","9999-09-09",1,2020-09-08,"Kuwait","deaths_smoothed",1,"daily covid deaths (smoothed when observed)","Estimate","Mandates end/Worse"
23,145,2020-09-09,2,2,7.14838391527596,16.8270942005346,3.13131837796885,"9999-09-09","9999-09-09","9999-09-09",1,2020-09-09,"Kuwait","deaths_smoothed",1,"daily covid deaths (smoothed when observed)","Estimate","Mandates end/Worse"
23,145,2020-09-10,2,2,7.43324572158528,17.6449300985294,3.25739184070348,"9999-09-09","9999-09-09","9999-09-09",1,2020-09-10,"Kuwait","deaths_smoothed",1,"daily covid deaths (smoothed when observed)","Estimate","Mandates end/Worse"
23,145,2020-09-11,2,2,7.73737593229747,18.5236862182987,3.38153724366485,"9999-09-09","9999-09-09","9999-09-09",1,2020-09-11,"Kuwait","deaths_smoothed",1,"daily covid deaths (smoothed when observed)","Estimate","Mandates end/Worse"
23,145,2020-09-12,2,2,8.06086152842589,19.4684313966167,3.48191834334242,"9999-09-09","9999-09-09","9999-09-09",1,2020-09-12,"Kuwait","deaths_smoothed",1,"daily covid deaths (smoothed when observed)","Estimate","Mandates end/Worse"
23,145,2020-09-13,2,2,8.40626457206337,20.4766659058282,3.58881038629675,"9999-09-09","9999-09-09","9999-09-09",1,2020-09-13,"Kuwait","deaths_smoothed",1,"daily covid deaths (smoothed when observed)","Estimate","Mandates end/Worse"
23,145,2020-09-14,2,2,8.77666924126962,21.5577630975858,3.71410229820065,"9999-09-09","9999-09-09","9999-09-09",1,2020-09-14,"Kuwait","deaths_smoothed",1,"daily covid deaths (smoothed when observed)","Estimate","Mandates end/Worse"
23,145,2020-09-15,2,2,9.1743708314845,22.6289057595908,3.87199754941367,"9999-09-09","9999-09-09","9999-09-09",1,2020-09-15,"Kuwait","deaths_smoothed",1,"daily covid deaths (smoothed when observed)","Estimate","Mandates end/Worse"
23,145,2020-09-16,2,2,9.60209250669948,23.8223735485384,4.04105777790286,"9999-09-09","9999-09-09","9999-09-09",1,2020-09-16,"Kuwait","deaths_smoothed",1,"daily covid deaths (smoothed when observed)","Estimate","Mandates end/Worse"
23,145,2020-09-17,2,2,10.0624455866419,25.351122558522,4.21579796540651,"9999-09-09","9999-09-09","9999-09-09",1,2020-09-17,"Kuwait","deaths_smoothed",1,"daily covid deaths (smoothed when observed)","Estimate","Mandates end/Worse"
